cod_articulo,precio,descripcion,descripcion_adic,escala_1,escala_2,cod_unidad_medida,cod_barra,usa_escala,cta_compras,lleva_partida,lleva_serie,alicuota_iva,cta_ventas,cod_proveedor,sinonimo,alicuota_iva_co,porc_comision_ventas,porc_utilidad,stk_maximo,stk_minimo,punto_pedido,equivalencia,unidad_medida_compra
201131,"0.00","COLA LESS URSULA NEG TM(46-48)","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
201132,"0.00","COLA LESS URSULA NEG TL(50-52)","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
201239,"0.00","ACCESORIO EXTENSOR DE ESCOTE NEGRO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
201327,"0.00","FAJA ALTA COMPRESION TS (42-44) NEG. (S)","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
201328,"0.00","FAJA ALTA COMPRESION TM (46-48) NEG. (S)","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
201329,"0.00","FAJA ALTA COMPRESION TL (50-52) NEG.(S)","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
201342,"0.00","SHORT REVER. PATRIC TS(42-44) MOSTAZA/AZ","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
201343,"0.00","SHORT REVER. PATRIC TM(46-48) MOSTAZA/AZ","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
201422,"0.00","MOCHILA CAMUFLADA","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
201434,"0.00","SHORT REV. PATRIC TS(42-44) MOST/AZ SUST","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
201436,"0.00","SHORT REV. PATRIC TM(46-48) MOST/AZ SUST","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
201442,"0.00","RELOJ P/CABALLERO STYLE PELTRE C/ESTUCHE","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
201448,"0.00","SHORT REV. PATRIC TX(54-56) MOST/AZ SUST","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
201477,"0.00","ACCESORIO EXTENSOR DE CINTURA NEGRO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
201486,"0.00","VESTIDO SIMPLY FUCSIA SUST","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
201487,"0.00","BERMUDAS MADA AZUL TS (42-44) SUST","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
201488,"0.00","BERMUDAS MADA AZUL TL (50-52) SUST","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
201489,"0.00","ACCESORIO EXTENSOR DE ESCOTE NEGRO SUST","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
201562,"0.00","REMERON BLACK AND WHITE TL (50-52)","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
201572,"0.00","GORRITO BABY BCO T0 A 3 MESES","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
201579,"0.00","MEDIO OSITO BABY BCO T3 A 6 MESES","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
201584,"0.00","BODY M/L BABY BLANCO T6 A 9 MESES","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
201588,"0.00","PANTALON BABY RAYADO T6 A 9 MESES","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
201607,"0.00","BOMBACHA TIRO ALTO ANNA BCO TM (46-48)","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
201608,"0.00","BOMBACHA TIRO ALTO ANNA BCO TL (50-52)","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
201609,"0.00","BOMBACHA TIRO ALTO ANNA BCO TXL (54-56)","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
201611,"0.00","BOMBACHA TIRO ALTO ANNA NEGRO TM (46-48)","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
201612,"0.00","BOMBACHA TIRO ALTO ANNA NEGRO TL (50-52)","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
201629,"0.00","PANTY LOLITA ROSA T 5-6","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
201630,"0.00","PANTY LOLITA ROSA T 7-8","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
201680,"0.00","PAÑUELO BANDANA ROJO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
201682,"0.00","PAÑUELO BANDANA BLANCO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
201687,"0.00","BOXER ALGODON GRIS MELANGE TXL","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
201688,"0.00","BOXER ALGODON AZUL TS","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
201689,"0.00","BOXER ALGODON AZUL TM","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
201690,"0.00","BOXER ALGODON AZUL TL","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
201691,"0.00","BOXER ALGODON AZUL TXL","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
201707,"0.00","SET X4 CLIPS SUJETA BRETELES","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
201713,"0.00","BILLETERA CON BORLA ROSA NUDE","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
201761,"0.00","CAMPERA DAMA CASUAL VERDE TM (46-48)","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
201762,"0.00","CAMPERA DAMA CASUAL VERDE TL (50-52)","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
201765,"0.00","ACCESORIO PARA ESCOTE NEGRO TU","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
201766,"0.00","ACCESORIO PARA ESCOTE BLANCO TU","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
201783,"0.00","PAÑUELO BANDANA FUCSIA","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
201792,"0.00","ACCESORIO SUJETADOR DE CINTURA TU NEGRO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
201800,"0.00","PAÑUELO BANDANA S/E COL","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
201814,"0.00","ACCESORIO SUJETADOR DE CINTURA TU BLANCO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
201925,"0.00","ACCESORIO PAR HOMBRERAS P/BRETEL TU BCO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
201926,"0.00","ACCESORIO PAR HOMBRERAS P/BRETEL TU NGR","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
201982,"0.00","MEDIAS COLEGIAL AZUL T 2","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
202,"0.00","BOLSITA Nº3  X 10 UN. 22.5 X 32CM","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
202079,"0.00","CALCETIN RAYAS TURQUEZA TU","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
202084,"0.00","ZAPATILLA T37 NEGRA BAHIA","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
202089,"0.00","ZAPATILLA T38 BLANCA LONDON","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
202180,"0.00","BOLSO DENISSE P/DAMA S/E","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
202300,"0.00","ACCESORIO EXTENSOR DE CINTURA AZUL","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
202352,"0.00","MEDIAS CAB FANTASIA ROMBO TU SUST","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
202354,"0.00","MEDIAS CAB C/TALON NEGRO TU SUST","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
202355,"0.00","MEDIA CAB RAYADA AZUL/VERDE/GRIS TU SUST","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
202364,"0.00","MINI BAG AZUL LOVE","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
202369,"0.00","PORTACOSMETICOS X3 PINK METALLIC (I)","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
202371,"0.00","PORTACOSMETICOS ME NAYLA ROSA (I)","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
202372,"0.00","PORTACOSMETICOS GR NAYLA ROSA (I)","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
202373,"0.00","PORTACOSMETICOS CH NAYLA FUCS (I)","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
202374,"0.00","PORTACOSMETICOS ME NAYLA FUCS  (I)","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
202375,"0.00","PORTACOSMETICOS GR NAYLA FUCS (I)","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
202389,"0.00","TOP DEPORTIVO TL(50-52) KHLOE","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
202401,"0.00","BILLETERA PORTA DOC NAT/FUC HAWAI SUS","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
202438,"0.00","BOLSO DEPORTIVO BERLIN ROJO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
202441,"0.00","TOP DEPORTIVO TS (42-44) ALICE AQUA","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
202442,"0.00","TOP DEPORTIVO TM (46-48)  ALICE AQUA","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
202443,"0.00","TOP DEPORTIVO TL(50-52) ALICE AQUA","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
202490,"0.00","FALDA LARGA NEGRA TM (46-48)","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
202556,"0.00","ACCESORIO EXTENSOR DE SOUTIEN BLANCO SUS","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
202557,"0.00","MOCHILA CRUZADA KAIL S/E","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
202608,"0.00","TOP DEPORTIVO NEG TM(46-48) SARA","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
202630,"0.00","SOUTIEN NENA BCO TXS (8-10 AÑOS)","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
202721,"0.00","ANTIFAZ S/E","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
202727,"0.00","TOP DEPORTIVO TL(50-52) GEMA FUCSIA","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
202745,"0.00","PLANTINES PASTEL VIOLETA","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
202758,"0.00","TOP CRUZADO TS(42-44) SELENE","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
202793,"0.00","BOMBACHA BODY SUIT T2(44-46) BLANCO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
202799,"0.00","PIJAMA MUSC+SHORT S/ELECCION TS(42-44)","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
202800,"0.00","PIJAMA MUSC+SHORT S/ELECCION TM(46-48)","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
202801,"0.00","PIJAMA MUSC+SHORT S/ELECCION TL(50-52)","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
202802,"0.00","PIJAMA MUSC+SHORT S/ELECCION TXL(54-56)","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
202858,"0.00","TOP TM(46-48) STEPHANIE FUCSIA","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
202963,"0.00","MEDIAS PANTY FANTAS. ENCAJE NEG T.1(42)","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
202964,"0.00","MEDIAS PANTY FANTAS. ENCAJE NEG T.2(44)","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
202965,"0.00","MEDIAS PANTY FANTAS. ENCAJE NEG T.3(46)","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
202970,"0.00","PACK MEDIAS X 2 3/4 JANA NGRO/TOST.TU","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
202979,"0.00","TOP DEPORTIVO BONNIE GRIS TS(42-44)","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
202980,"0.00","TOP DEPORTIVO BONNIE GRIS TM(46-48)","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
202981,"0.00","TOP DEPORTIVO BONNIE GRIS TL(50-52)","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
202983,"0.00","CALZA DEPORTIVA BONNIE GRIS TM(46-48)","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
203015,"0.00","PAÑUELO RASO FANTASY S/E","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
203153,"0.00","CARTERA GIANNA PINK","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
203154,"0.00","RIÑONERA NEGRA C/TIRA RAYADA MULAN","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
203162,"0.00","MEDIAS PANTY FANT. CUORE NEG T2(44) SUST","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
203163,"0.00","MEDIAS PANTY FANT. CUORE NEG T3(46) SUST","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
203246,"0.00","BOXER RAYADO GRIS CON AZUL TM SUST","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
203250,"0.00","BOXER RAYADO GRIS Y ROJO TM - SUST","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
203251,"0.00","BOXER RAYADO GRIS Y ROJO TL SUST","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
203254,"0.00","BOXER RAYADO GRIS Y ROJO TXL SUST","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
203255,"0.00","BOXER RAYADO GRIS Y ROJO TXXL SUST","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
203403,"0.00","SOQUETES NEGRO COMBINADOS S/E","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
203526,"0.00","PITUCON TERMOADHESIVO AZUL MARINO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
203527,"0.00","PITUCON TERMOADHESIVO VERDE","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
203528,"0.00","PITUCON TERMOADHESIVO GRIS MELANGE","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
203533,"0.00","ETIQUETAS IDENTIFICADORAS TERMOADHESIVAS","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
203534,"0.00","COLITAS PARA EL PELO X 3 BELU S/E","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
203550,"0.00","BRETELES FANTASY DIVA BLANCO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
203552,"0.00","BILLETERA CON BORLA S/E","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
203553,"0.00","PORTATARJETAS S/E COLOR (I) SUSTITUCION","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
203554,"0.00","KIMONO HILO VERDE YAZMIN TU (42-56)","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
203560,"0.00","BRETELES FANTASY DIVA NEGRO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
203564,"0.00","SOQUETES S/E","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
203573,"0.00","MONEDERO CONEJITO BLANCO (I)","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
203574,"0.00","MONEDERO CONEJITO ROSA (I)","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
203583,"0.00","ESTUCHE PARA ANTEOJOS S/E COLOR (I)","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
203671,"0.00","CORREA CARTERA/SUJETA CELU NEG C/DISEÑO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
203714,"0.00","MEDIAS 3/4 FANTASIA PLUMETI T.U","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
203731,"15999.00","CINTURON BLACK NEMA TU","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
203822,"0.00","VINCHA MAKEUP MOÑO LILA","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
203823,"0.00","VINCHA MAKEUP OREJAS CONEJITO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
203831,"0.00","NECESER DE VIAJE C/DIVISION SIMBOL BORDO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
203835,"0.00","SET X 6 ORGANIZADOR DE VIAJE SIMBOL AZUL","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
203880,"0.00","PANTUFLA CABALLERO MAX T.41/42 NEGRO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
203915,"0.00","PORTATARJETAS SOBRE KATE VERDE (I)","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
203918,"0.00","NECESER DE VIAJE C/DIVISION DANNA","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
203928,"0.00","BILLETERA P/CAB ESCAPE AZUL","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
203929,"0.00","BILLETERA P/CAB ESCAPE GRIS","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
203934,"0.00","MEDIAS PANTY FAN AMAP NEGRO T.2(44) SUST","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
203936,"0.00","SOUTIEN RED CALLIE VISON T095","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
203937,"0.00","SOUTIEN RED CALLIE VISON T100","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
203938,"0.00","SOUTIEN RED CALLIE VISON T105","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
203939,"0.00","SOUTIEN RED CALLIE VISON T110","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
203940,"0.00","SOUTIEN RED CALLIE VISON T115","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
203941,"0.00","SOUTIEN RED CALLIE VISON T120","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
203942,"0.00","BOMBACHA T. CORTO CALLIE VISON TS(42-44)","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
203943,"0.00","BOMBACHA T. CORTO CALLIE VISON TM(46-48)","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
203944,"0.00","BOMBACHA T. CORTO CALLIE VISON TL(50-52)","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
203945,"0.00","BOMBACHA T. CORTO CALLIE VISON TXL(54-56","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
203959,"0.00","TRUSA C/PUNTILLA NOUG BRENDA TM(46-48)","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
203997,"0.00","LLAVERO COLGANTE C/MOSQUETON LOVE","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
204016,"0.00","MAXI BOLSO ESCAPE NUDE (I)","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
204017,"0.00","COLITAS PARA EL PELO X 6 SOFI","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
204043,"0.00","MEDIAS DISEÑO BANANA TU","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
204047,"0.00","SOUTIEN LITTLE BODY SUIT ROSA TL","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
204048,"0.00","VEDETINA LITTLE BODY SUIT ROSA TS","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
204049,"0.00","VEDETINA LITTLE BODY SUIT ROSA TM","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
204050,"0.00","VEDETINA LITTLE BODY SUIT ROSA TL","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
