orden,n_comp,renglon,cod_art,cantidad,importe_neto,precio_neto,porc_iva,adicional,precio_lista,total_renglon,cuales,revend
17,"B0000304653675",8,"1/101160-9",1,5044.31928000000,5784.2975,21.00,"",6999.00,6999.00,"X",559516
17,"B0000304653675",9,"1/101604-5",2,10088.63856000000,5784.2975,21.00,"",6999.00,13998.00,"X",559516
17,"B0000304653675",10,"1/53247-1",1,5044.31928000000,5784.2975,21.00,"",6999.00,6999.00,"X",559516
17,"B0000304653675",11,"4/900460-1",1,0.01029600000,0.0082,21.00,"",0.01,0.01,"X",559516
18,"B0000304653676",1,"1/42217-6",1,4117.57632000000,4131.4049,21.00,"",4999.00,4999.00,"X",572058
18,"B0000304653676",2,"2/100727-0",1,1522.98432000000,1528.0991,21.00,"",1849.00,1849.00,"X",572058
18,"B0000304653676",3,"1/32462-2",1,4941.25632000000,4957.8512,21.00,"",5999.00,5999.00,"X",572058
18,"B0000304653676",4,"1/101632-4",1,4941.25632000000,4957.8512,21.00,"",5999.00,5999.00,"X",572058
18,"B0000304653676",5,"1/101542-0",1,4117.57632000000,4131.4049,21.00,"",4999.00,4999.00,"X",572058
18,"B0000304653676",6,"2/101568-2",1,1522.98432000000,1528.0991,21.00,"",1849.00,1849.00,"X",572058
18,"B0000304653676",7,"2/101530-1",1,8235.97632000000,8263.6363,21.00,"",9999.00,9999.00,"X",572058
18,"B0000304653676",8,"1/101663-0",1,5764.93632000000,5784.2975,21.00,"",6999.00,6999.00,"X",572058
18,"B0000304653676",9,"2/101537-6",1,8235.97632000000,8263.6363,21.00,"",9999.00,9999.00,"X",572058
18,"B0000304653676",10,"4/900460-1",1,0.01029600000,0.0082,21.00,"",0.01,0.01,"X",572058
19,"B0000304653677",1,"1/101061-2",1,2140.74432000000,2147.9338,21.00,"",2599.00,2599.00,"X",572068
19,"B0000304653677",2,"1/101073-1",1,2140.74432000000,2147.9338,21.00,"",2599.00,2599.00,"X",572068
19,"B0000304653677",3,"1/101639-0",1,4529.41632000000,4544.6280,21.00,"",5499.00,5499.00,"X",572068
19,"B0000304653677",4,"5/900784-6",1,18531.87336000000,16528.0991,21.00,"",19999.00,19999.00,"X",572068
19,"B0000304653677",5,"5/101405-0",4,9262.69344000000,2065.2892,21.00,"",2499.00,9996.00,"X",572068
19,"B0000304653677",6,"5/403481-0",1,14825.31336000000,13222.3140,21.00,"",15999.00,15999.00,"X",572068
19,"B0000304653677",7,"4/900460-1",1,0.01029600000,0.0082,21.00,"",0.01,0.01,"X",572068
20,"B0000304653678",1,"1/101451-3",1,9883.33632000000,9916.5289,21.00,"",11999.00,11999.00,"X",582973
20,"B0000304653678",2,"5/101405-0",1,2315.67336000000,2065.2892,21.00,"",2499.00,2499.00,"X",582973
20,"B0000304653678",3,"1/101450-1",1,5764.93632000000,5784.2975,21.00,"",6999.00,6999.00,"X",582973
20,"B0000304653678",4,"1/42205-7",1,4117.57632000000,4131.4049,21.00,"",4999.00,4999.00,"X",582973
20,"B0000304653678",5,"1/100293-8",1,4117.57632000000,4131.4049,21.00,"",4999.00,4999.00,"X",582973
20,"B0000304653678",6,"1/101160-9",1,5764.93632000000,5784.2975,21.00,"",6999.00,6999.00,"X",582973
21,"B0000304653679",1,"5/204420-2",1,17502.32484000000,16528.0991,21.00,"",19999.00,19999.00,"X",591749
21,"B0000304653679",2,"3/301725-4",1,3063.06000000000,2892.5619,21.00,"",3500.00,3500.00,"X",591749
21,"B0000304653679",3,"1/101061-2",1,1873.15128000000,2147.9338,21.00,"",2599.00,2599.00,"X",591749
21,"B0000304653679",4,"1/100724-3",1,5765.03928000000,6610.7438,21.00,"",7999.00,7999.00,"X",591749
21,"B0000304653679",5,"1/100062-5",1,7206.47928000000,8263.6363,21.00,"",9999.00,9999.00,"X",591749
21,"B0000304653679",6,"1/100640-4",1,6485.75928000000,7437.1900,21.00,"",8999.00,8999.00,"X",591749
21,"B0000304653679",7,"2/101025-4",4,28825.91712000000,8263.6363,21.00,"",9999.00,39996.00,"X",591749
